launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
1547.620936, -714.056765, -3841.769063, 1548.346592, -838.866316, -3863.776354, 0.725656, 126.734940
1547.620936, -173.956490, -3916.986563, 1548.150879, -249.555343, -3930.316681, 0.529943, 76.765087
1547.620936, -48.175254, -4255.943802, 1548.506631, -199.157400, -4282.566028, 0.885695, 153.311289
1547.620936, -14.911717, -4255.112910, 1548.409310, -140.749090, -4277.301434, 0.788374, 127.778617
1547.620936, 1098.651812, -4064.576729, 1547.893227, 1051.091915, -4072.962822, 0.272291, 48.293586
1547.620936, 1195.012697, -4125.828842, 1548.270786, 1112.845798, -4140.317083, 0.649850, 83.434455
1547.620936, 2227.079051, -4400.087122, 1548.357638, 2112.191202, -4420.344950, 0.736702, 116.660180
1547.620936, 2297.106335, -4427.342732, 1548.337545, 2201.601113, -4444.182879, 0.716609, 96.978544
1547.620936, 3120.591176, -3242.676125, 1548.197905, 3040.742757, -3256.755555, 0.576969, 81.080210
1547.620936, 3125.447021, -2832.777918, 1547.985179, 3084.721916, -2839.958853, 0.364243, 41.353355
1547.620936, -1106.804638, -3277.742780, 1547.954518, -1158.264895, -3286.816612, 0.333582, 52.254114
1558.206340, -1106.464511, -3557.726246, 1558.478631, -1152.961164, -3565.924861, 0.272291, 47.213939
1558.206340, -713.535096, -3846.240065, 1558.591588, -773.265231, -3856.772100, 0.385248, 60.651569
1558.206340, 2144.154252, -4286.293993, 1558.733048, 2068.883529, -4299.566252, 0.526709, 76.431895
1558.206340, 2816.738599, -2524.275371, 1558.656235, 2768.545763, -2532.773068, 0.449896, 48.936288
1558.206340, 2684.705744, -2471.312777, 1558.901271, 2592.230698, -2487.618623, 0.694932, 93.901623
1558.206340, 2611.759072, -2463.452993, 1558.568570, 2575.724759, -2469.806815, 0.362230, 36.590200
1558.206340, 2236.829356, -3551.465047, 1558.761618, 2155.832381, -3565.746999, 0.555278, 82.246485
1500.000000, -1079.054264, -1083.618671, 1500.402426, -1121.811189, -1091.157870, 0.402426, 43.416519
1510.010788, -2022.926480, -2771.311591, 1510.325993, -2073.565210, -2780.240565, 0.315205, 51.419913
1510.010788, -2208.438364, -1497.054037, 1510.466298, -2288.208346, -1511.119637, 0.455510, 81.000562
1510.010788, -2568.234508, -1921.784705, 1510.576884, -2671.802310, -1940.046503, 0.566095, 105.165502
1522.084715, -2221.817862, -2780.217796, 1522.699398, -2291.891372, -2792.573646, 0.614683, 71.154507
1542.508915, -2562.433608, -1880.337495, 1543.089471, -2650.176014, -1895.808848, 0.580556, 89.095974
1550.415031, -2295.909229, -2589.681680, 1550.713813, -2348.573566, -2598.967824, 0.298782, 53.476769
1500.000000, -660.780263, -3863.885985, 1500.300900, -708.958709, -3872.381145, 0.300900, 48.921676
1540.282618, -656.522329, -3847.365540, 1540.819791, -744.878461, -3862.945110, 0.537173, 89.719167
1543.627908, 259.110962, -4079.159739, 1544.775434, 103.032173, -4106.680641, 1.147526, 158.486556
1527.832757, 1886.773679, -4249.710380, 1528.234585, 1802.742643, -4264.527319, 0.401828, 85.327350
1527.832757, 1886.773679, -4249.710380, 1528.070444, 1836.753733, -4258.530246, 0.237687, 50.791584
1527.832757, 1886.773679, -4249.710380, 1528.088857, 1854.930090, -4255.325264, 0.256100, 32.334827
1527.832757, 1937.220650, -4327.554973, 1528.221267, 1848.827747, -4343.141027, 0.388510, 89.756506
1527.832757, 1986.983279, -4202.182056, 1528.095566, 1936.526319, -4211.078979, 0.262809, 51.235340
1536.153781, 1871.915708, -4246.805345, 1536.555609, 1804.249372, -4258.736745, 0.401828, 68.710199
1553.262170, 1865.848185, -4274.082950, 1553.530567, 1819.837088, -4282.195948, 0.268397, 46.720893
1553.262170, 1968.164895, -4338.022245, 1553.799462, 1874.100212, -4354.608386, 0.537292, 95.515782
1553.262170, 1848.883525, -4115.712418, 1553.627027, 1770.477400, -4129.537533, 0.364857, 79.615665
1552.100640, -1079.730049, -3582.240657, 1552.575763, -1164.652864, -3597.214841, 0.475122, 86.232886
1512.174567, -439.432438, -4142.412754, 1512.747893, -524.279674, -4157.373611, 0.573326, 86.156142
1512.174567, -451.439463, -4121.453363, 1513.818805, -743.065542, -4172.874909, 1.644238, 296.124882
1520.871184, -455.003330, -4118.998189, 1522.515422, -747.107605, -4170.504054, 1.644238, 296.610454
1550.936401, -477.717798, -4084.071155, 1551.251606, -533.681963, -4093.939147, 0.315205, 56.827503
1550.936401, -470.806475, -4115.219620, 1551.724775, -575.157262, -4133.619479, 0.788374, 105.960566
1558.897630, -487.049332, -4050.755684, 1559.522908, -576.736242, -4066.569906, 0.625278, 91.070475
1539.096197, 2000.080262, -4365.269930, 1539.424391, 1934.404359, -4376.850363, 0.328194, 66.689060
1500.000000, -1127.005100, -3253.411251, 1500.462047, -1200.052543, -3266.291486, 0.462047, 74.174317
1500.000000, -1125.761980, -3258.728702, 1500.840780, -1262.133113, -3282.774612, 0.840780, 138.474878
1531.658342, -1112.258940, -3242.101634, 1532.153077, -1186.883693, -3255.259992, 0.494735, 75.775960
1531.658342, -1128.883216, -3236.509041, 1532.499122, -1270.681417, -3261.511890, 0.840780, 143.985667
1506.750812, 1661.411986, -4204.465777, 1507.382785, 1464.834269, -4239.127732, 0.631973, 199.610245
1503.643897, 1977.341935, -4343.184404, 1503.956293, 1920.877249, -4353.140651, 0.312396, 57.335745
1554.972155, 1951.332539, -4285.495457, 1555.163733, 1914.511967, -4291.987918, 0.191578, 37.388589
1516.832795, 2289.527914, -3590.704400, 1517.796567, 2121.875361, -3620.266069, 0.963773, 170.238864
1550.499382, 2230.327704, -3577.791626, 1550.938625, 2157.267978, -3590.674027, 0.439243, 74.186790
1528.489318, 2470.140509, -3645.685812, 1529.764534, 2316.701203, -3672.741301, 1.275216, 155.806355
1500.000000, -2284.725229, -2584.913479, 1500.491491, -2371.732672, -2600.255239, 0.491491, 88.349673
1500.000000, -2281.429827, -2562.679099, 1500.526356, -2377.993592, -2579.705896, 0.526356, 98.053417
1512.322927, -2618.562779, -1927.364088, 1512.739212, -2679.450518, -1938.100240, 0.416285, 61.827031
1509.716123, 5003.394178, -1744.924385, 1510.049704, 4949.508891, -1754.425815, 0.333582, 54.716554
1545.382943, 4986.357527, -1704.704376, 1546.698803, 4836.642426, -1731.103187, 1.315860, 152.024697
1545.382943, 4966.922113, -1728.738053, 1546.411612, 4828.631687, -1753.122386, 1.028669, 140.423779
1556.725083, 4944.880061, -1782.683086, 1557.753752, 4816.573759, -1805.306949, 1.028669, 130.285634
1556.725083, 5025.624483, -1869.708291, 1556.967541, 4993.708975, -1875.335856, 0.242459, 32.407856
1504.922448, 4947.609417, -1968.526646, 1505.834724, 4777.221971, -1998.570550, 0.912276, 173.015947
1525.184434, 4914.659504, -1997.836155, 1525.594608, 4871.735410, -2005.404831, 0.410174, 43.586267
1500.000000, 5846.226076, -1763.821742, 1500.376259, 5784.786209, -1774.655249, 0.376259, 62.387675
1503.392062, 5845.654824, -1762.631719, 1504.306930, 5744.023591, -1780.552047, 0.914869, 103.199059
1508.126933, 5837.664981, -1783.922367, 1508.521217, 5781.652723, -1793.798840, 0.394284, 56.876337
1508.126933, 5849.345728, -1779.043264, 1508.503193, 5793.041833, -1788.971160, 0.376259, 57.172473
1539.220842, 5809.502903, -1832.703856, 1539.788210, 5724.983200, -1847.606960, 0.567368, 85.823555
1560.000000, 4878.438041, -2015.160032, 1560.403984, 4813.439616, -2026.621008, 0.403984, 66.001131
1560.000000, 5166.125998, -2019.856562, 1560.333582, 5131.160995, -2026.021836, 0.333582, 35.504395
1560.000000, 5728.080349, -1792.219015, 1561.244062, 5619.277218, -1811.403943, 1.244062, 110.481595
1560.000000, 6081.234434, -1641.924452, 1560.298782, 6046.795692, -1647.996931, 0.298782, 34.970015
1560.000000, 6287.213975, -1556.713835, 1560.503640, 6201.170751, -1571.885577, 0.503640, 87.370580
1560.000000, 6330.886453, -1473.064644, 1560.303550, 6278.652065, -1482.274976, 0.303550, 53.040187
1560.000000, 6425.669298, -1189.677388, 1560.249026, 6386.894112, -1196.514499, 0.249026, 39.373356
1560.000000, 5014.106594, -1631.518636, 1561.590202, 4802.031927, -1668.913122, 1.590202, 215.346260
1560.000000, 4940.152470, -1785.823017, 1560.909731, 4785.265876, -1813.133702, 0.909731, 157.275970
1560.000000, 4715.498337, -2881.207558, 1560.725656, 4588.317730, -2903.632931, 0.725656, 129.142573
1560.000000, 4821.445264, -2792.742805, 1560.714091, 4715.510777, -2811.421913, 0.714091, 107.568697
1572.416049, 4824.256851, -2351.429852, 1572.901002, 4762.751291, -2362.274942, 0.484954, 62.454383
1572.416049, 4825.864276, -2254.253938, 1572.773254, 4790.000316, -2260.577722, 0.357206, 36.417219
1572.416049, 5476.887740, -2059.266392, 1572.907413, 5417.921215, -2069.663781, 0.491364, 59.876179
1572.416049, 5734.618117, -1862.263803, 1573.204516, 5622.492908, -1882.034503, 0.788467, 113.854921
1572.416049, 6145.964188, -882.694750, 1573.127362, 6053.092007, -899.070621, 0.711313, 94.304885
1583.803754, 4831.325446, -2585.397066, 1584.078694, 4797.591830, -2591.345213, 0.274940, 34.254012
1583.803754, 4828.230520, -2258.550965, 1584.295245, 4766.047775, -2269.515460, 0.491491, 63.142013
1583.803754, 4858.740677, -2210.396961, 1584.373492, 4787.680966, -2222.926706, 0.569739, 72.155922
1583.803754, 4856.588066, -2161.815043, 1584.126377, 4821.252048, -2168.045737, 0.322623, 35.881133
1583.803754, 4861.105170, -2164.458150, 1584.734422, 4742.920985, -2185.297210, 0.930669, 120.007367
1583.803754, 4894.915731, -2073.021143, 1584.718622, 4775.264188, -2094.118939, 0.914869, 121.497362
1583.803754, 5559.360539, -1742.351307, 1584.295245, 5480.894218, -1756.187037, 0.491491, 79.676791
1583.803754, 5545.703285, -1688.794331, 1584.037118, 5509.638611, -1695.153506, 0.233364, 36.621029
1583.803754, 5973.140866, -1945.044696, 1584.366262, 5903.393430, -1957.343051, 0.562508, 70.823403
1583.803754, 6430.649014, -1176.392207, 1584.326466, 6347.493947, -1191.054689, 0.522712, 84.437868
1583.803754, 6376.059012, -1127.900444, 1584.155935, 6319.889941, -1137.804566, 0.352181, 57.035569
1583.803754, 6345.124369, -1085.944264, 1584.322879, 6264.402830, -1100.177649, 0.519125, 81.966798
1583.803754, 4950.810674, -1687.329286, 1584.976018, 4862.796567, -1702.848548, 1.172265, 89.371866
1583.803754, 4572.213598, -1776.454762, 1584.529410, 4466.835403, -1795.035781, 0.725656, 107.003824
1595.179522, 4841.600881, -2403.251170, 1595.983789, 4752.740367, -2418.919676, 0.804267, 90.231331
1595.179522, 4820.428517, -2263.772431, 1595.720339, 4749.215907, -2276.329136, 0.540817, 72.311179
1595.179522, 5585.970888, -1785.369382, 1596.040244, 5471.421376, -1805.567551, 0.860722, 116.316622
1595.179522, 5871.436063, -1974.575488, 1596.387685, 5747.858295, -1996.365583, 1.208164, 125.484154
1595.179522, 5920.636726, -1959.775492, 1595.502145, 5884.958848, -1966.066464, 0.322623, 36.228266
1595.179522, 6344.849594, -1393.614439, 1595.513104, 6309.590258, -1399.831611, 0.333582, 35.803269
1595.179522, 6491.053840, -1250.597665, 1595.497377, 6438.710043, -1259.827289, 0.317855, 53.151284
1595.179522, 5018.633851, -1591.251399, 1595.793383, 4907.695758, -1610.812778, 0.613861, 112.649492
1595.179522, 4994.348360, -1618.448750, 1595.629417, 4916.041000, -1632.256451, 0.449896, 79.515377
1595.179522, 4524.517330, -1751.076715, 1595.543765, 4483.845446, -1758.248266, 0.364243, 41.299313
1606.387022, 4437.336538, -2925.562910, 1607.487489, 4320.727799, -2946.124177, 1.100467, 118.407617
1606.387022, 5556.526778, -1691.919820, 1606.634028, 5525.595061, -1697.373916, 0.247006, 31.408888
1606.387022, 5543.599558, -1680.264196, 1607.523387, 5371.901531, -1710.539190, 1.136366, 174.346745
1606.387022, 5702.870031, -1921.137966, 1606.734179, 5667.361156, -1927.399139, 0.347157, 36.056656
1606.387022, 5965.722686, -1972.471188, 1607.774680, 5812.349184, -1999.515075, 1.387658, 155.739535
1606.387022, 6301.476134, -1572.375311, 1606.779399, 6251.376186, -1581.209284, 0.392377, 50.872821
1606.387022, 6366.398818, -1446.577762, 1606.815613, 6318.649856, -1454.997193, 0.428591, 48.485567
1606.387022, 6401.389512, -1411.593400, 1606.797196, 6352.915310, -1420.140709, 0.410174, 49.221994
1606.387022, 6203.669507, -966.482406, 1606.927839, 6140.026198, -977.704438, 0.540817, 64.625109
1606.387022, 4623.818866, -1793.278934, 1606.714413, 4588.501912, -1799.506266, 0.327392, 35.861775
1611.891308, 4312.740805, -2856.393511, 1612.553476, 4239.632030, -2869.284561, 0.662168, 74.236595
1611.891308, 4435.741693, -2927.334590, 1612.330499, 4377.718820, -2937.565588, 0.439192, 58.917970
1611.891308, 4660.186486, -2917.982153, 1612.385639, 4590.976138, -2930.185805, 0.494331, 70.278030
1611.891308, 4762.373670, -2865.226487, 1612.363187, 4700.950253, -2876.057093, 0.471879, 62.370972
1611.891308, 4833.740086, -2269.392380, 1613.063572, 4698.301360, -2293.273881, 1.172265, 137.528087
1611.891308, 5036.853707, -2090.066332, 1613.099471, 4897.380712, -2114.659184, 1.208164, 141.624591
1611.891308, 5607.957558, -1897.740957, 1612.295292, 5550.582363, -1907.857752, 0.403984, 58.260299
1611.891308, 5776.569719, -1984.770823, 1612.515108, 5692.855673, -1999.531868, 0.623800, 85.005470
1611.891308, 5914.744429, -1977.309389, 1612.424894, 5851.925823, -1988.386005, 0.533586, 63.787685
1611.891308, 4923.030575, -1694.783055, 1612.213931, 4887.939344, -1700.970586, 0.322623, 35.632569
1583.803754, 4912.103179, -1824.146207, 1584.832423, 4786.682877, -1846.261190, 1.028669, 127.355112
1560.000000, -503.294120, -4024.417475, 1560.319974, -558.925949, -4034.226867, 0.319974, 56.490039
1560.000000, 2154.078814, -4307.055411, 1561.064663, 1956.648359, -4341.867727, 1.064663, 200.476138
1560.000000, 2872.383722, -4214.862623, 1560.217196, 2835.075093, -4221.441141, 0.217196, 37.884175
1560.000000, 2866.291682, -4059.440843, 1560.303550, 2832.976502, -4065.315208, 0.303550, 33.829119
1560.000000, 3134.003391, -3273.999658, 1560.357206, 3097.991265, -3280.349567, 0.357206, 36.567671
1560.000000, 3170.323248, -2952.730155, 1560.333582, 3134.770731, -2958.999023, 0.333582, 36.100971
1560.000000, 2725.876126, -2496.530025, 1560.352181, 2690.386724, -2502.787764, 0.352181, 36.036883
1560.000000, -1151.744460, -3333.884861, 1560.570877, -1265.419408, -3353.928821, 0.570877, 115.428567
1568.251688, -1245.494977, -3265.902336, 1569.013466, -1323.953153, -3279.736629, 0.761779, 79.668520
1568.251688, -585.981741, -3998.613607, 1568.832244, -693.392122, -4017.552955, 0.580556, 109.067360
1568.251688, 761.073002, -4039.532759, 1568.667973, 681.341496, -4053.591575, 0.416285, 80.961492
1568.251688, 2785.196698, -3828.497776, 1569.639346, 2639.500000, -3854.188035, 1.387658, 147.944304
1568.251688, 3144.831202, -3308.442507, 1568.814196, 3074.178496, -3320.900485, 0.562508, 71.742638
1568.251688, 3109.005699, -2787.950210, 1568.684342, 3057.150417, -2797.093696, 0.432654, 52.655233
1568.251688, 2969.440686, -2620.556422, 1568.459789, 2932.702611, -2627.034335, 0.208102, 37.304819
1568.251688, 2582.130607, -2469.724578, 1568.661862, 2513.298080, -2481.861609, 0.410174, 69.894380
1576.684097, -1261.520801, -3261.687796, 1577.069345, -1329.061750, -3273.597088, 0.385248, 68.582877
1576.684097, 241.400658, -4177.127296, 1577.139607, 160.303087, -4191.426986, 0.455510, 82.348631
1576.684097, 1344.851288, -4166.944143, 1576.980229, 1296.634207, -4175.446115, 0.296132, 48.960907
1576.684097, 2013.822208, -4162.182978, 1577.009263, 1957.389931, -4172.133511, 0.325166, 57.302836
1576.684097, 2696.606138, -4551.522080, 1577.071450, 2654.368969, -4558.969632, 0.387353, 42.888746
1576.684097, 2835.953823, -3989.351260, 1577.175588, 2773.350233, -4000.389962, 0.491491, 63.569352
1576.684097, 2815.229264, -3815.704369, 1577.011488, 2780.013131, -3821.913924, 0.327392, 35.759399
1576.684097, 3210.055712, -2983.294208, 1576.965924, 3163.229906, -2991.550861, 0.281827, 47.548169
1576.684097, 2466.019173, -2474.223766, 1576.919482, 2427.614041, -2480.995627, 0.235385, 38.997593
1576.684097, 2230.166792, -3522.370010, 1577.224914, 2148.603972, -3536.751736, 0.540817, 82.821058
1576.684097, 2137.013667, -3643.314449, 1577.160622, 2055.149017, -3657.749395, 0.476526, 83.127545
1584.110694, -1184.591867, -3530.167491, 1584.614187, -1275.626639, -3546.219378, 0.503493, 92.439130
1584.110694, -755.962659, -3879.274503, 1584.459893, -817.779329, -3890.174449, 0.349199, 62.770291
1584.110694, -698.387261, -3891.831365, 1584.805721, -822.987445, -3913.801740, 0.695027, 126.522343
1584.110694, 1871.974037, -4358.227730, 1584.933585, 1674.049507, -4393.127165, 0.822891, 200.977835
1584.110694, 2508.396302, -4539.053016, 1584.645618, 2433.304017, -4552.293812, 0.534923, 76.250705
1584.110694, 2669.835710, -4538.900999, 1584.793814, 2561.815407, -4557.947893, 0.683120, 109.686691
1584.110694, 2848.095871, -4549.735837, 1584.526979, 2786.625733, -4560.574681, 0.416285, 62.418414
1584.110694, 3040.568985, -3660.640024, 1584.520869, 2997.101111, -3668.304583, 0.410174, 44.138437
1584.110694, -1135.456804, -3213.437285, 1584.402058, -1183.080986, -3221.834713, 0.291364, 48.358862
1594.273313, -1193.354672, -3526.490333, 1594.508698, -1231.917610, -3533.290020, 0.235385, 39.157834
1594.273313, -1020.402292, -3773.167610, 1594.485962, -1057.501576, -3779.709215, 0.212649, 37.671600
1594.273313, -700.025210, -3894.739424, 1594.911908, -823.183486, -3916.455551, 0.638595, 125.058191
1594.273313, 1091.836385, -4076.633783, 1594.646545, 1026.028118, -4088.237557, 0.373232, 66.823466
1594.273313, 1380.825860, -4177.816797, 1594.776954, 1296.072654, -4192.761074, 0.503640, 86.060660
1594.273313, 2861.954391, -4024.386380, 1594.581632, 2827.479511, -4030.465232, 0.308318, 35.006711
1594.273313, 3157.727627, -2905.489222, 1595.787064, 3005.506484, -2932.329916, 1.513751, 154.569399
1594.273313, 3100.370972, -2755.800306, 1594.572095, 3066.242133, -2761.818141, 0.298782, 34.655332
1594.273313, 2915.735326, -2564.677896, 1594.853869, 2844.484750, -2577.241295, 0.580556, 72.349731
1594.273313, -1217.253661, -3210.656847, 1594.513245, -1257.020374, -3217.668792, 0.239932, 40.380179
1605.443870, 1794.857664, -4291.283300, 1606.067670, 1672.223827, -4312.906954, 0.623800, 124.525662
1605.443870, 2138.036295, -4321.918015, 1606.097847, 2003.457732, -4345.647846, 0.653977, 136.654654
1605.443870, 3255.565711, -3143.051438, 1605.777452, 3219.850931, -3149.348917, 0.333582, 36.265738
1605.443870, -1305.265315, -3182.931848, 1606.081466, -1398.540131, -3199.378714, 0.637596, 94.713730
1613.733969, -1153.675717, -3354.102706, 1613.973901, -1191.688483, -3360.805382, 0.239932, 38.599174
1613.733969, 1172.746412, -4177.923292, 1614.606349, 1016.375069, -4205.495778, 0.872380, 158.783623
1613.733969, 1230.762526, -4214.986539, 1614.053943, 1181.065287, -4223.749503, 0.319974, 50.463899
1613.733969, 1355.273616, -4178.491171, 1614.271143, 1267.944438, -4193.889661, 0.537173, 88.676372
1613.733969, 2918.584797, -4468.179285, 1613.958239, 2877.105754, -4475.493159, 0.224270, 42.118924
1613.733969, 2932.311868, -4420.368198, 1613.949145, 2885.832042, -4428.563846, 0.215176, 47.196852
1613.733969, 2834.642098, -3945.251710, 1614.648838, 2717.459087, -3965.914236, 0.914869, 118.990748
1613.733969, 3046.989164, -3668.092235, 1614.437092, 2953.925685, -3684.501838, 0.703122, 94.499133
1619.547374, 826.709114, -4063.308618, 1619.932623, 764.320040, -4074.309495, 0.385248, 63.351526
1619.547374, 2877.435535, -2524.263499, 1619.880956, 2827.007591, -2533.155307, 0.333582, 51.205877
1560.000000, -1142.457563, -1084.590814, 1560.313087, -1177.531845, -1090.775356, 0.313087, 35.615360
1611.473471, -1167.156003, -1067.561808, 1611.781789, -1201.861590, -1073.681339, 0.308318, 35.240976
1560.000000, -2269.360117, -2549.023812, 1560.476526, -2326.234719, -2559.052339, 0.476526, 57.751985
1560.000000, -2318.796226, -2825.693177, 1560.298782, -2360.619881, -2833.067816, 0.298782, 42.468852
1573.867211, -2283.348568, -2779.763576, 1574.496616, -2373.859654, -2795.723122, 0.629405, 91.907366
1573.867211, -2152.807233, -2838.598396, 1574.283497, -2195.271681, -2846.086024, 0.416285, 43.119531
1592.445716, -2305.430395, -2750.018219, 1593.008224, -2376.647074, -2762.575641, 0.562508, 72.315311
1592.445716, -2335.643369, -1651.512729, 1593.125948, -2483.066397, -1677.507387, 0.680232, 149.697266
1592.445716, -2335.643369, -1651.512729, 1592.838093, -2377.776078, -1658.941863, 0.392377, 42.782674
1611.732256, -2511.333552, -1693.317300, 1612.136535, -2594.928081, -1708.057271, 0.404279, 84.884109
1560.000000, -751.377112, -3974.889948, 1560.312396, -808.556263, -3984.972175, 0.312396, 58.061232
1560.000000, -499.041813, -4155.648252, 1560.698995, -627.743960, -4178.341913, 0.698995, 130.687585
1581.841866, -492.050731, -4166.182562, 1583.921586, -749.073207, -4211.502559, 2.079720, 260.987461
1611.217048, -483.550546, -4178.210760, 1611.916043, -584.611076, -4196.030459, 0.698995, 102.619552
1568.305589, -2716.079764, -2357.758086, 1568.842762, -2820.401976, -2376.152906, 0.537173, 105.931551
1560.000000, 5361.656928, -1997.523895, 1560.725656, 5241.954307, -2018.630697, 0.725656, 121.549226
1560.000000, 4743.312353, -1791.808480, 1560.946469, 4588.680376, -1819.074269, 0.946469, 157.017425
1572.466438, 4729.613756, -1808.922904, 1573.432951, 4630.229912, -1826.446957, 0.966512, 100.916999
1589.672650, 4798.102178, -1773.253395, 1590.364169, 4721.959726, -1786.679363, 0.691518, 77.317072
1560.000000, 5887.067818, -1574.172230, 1560.555278, 5808.429498, -1588.038287, 0.555278, 79.851443
1600.390251, 5782.291972, -1576.051209, 1600.757506, 5746.091624, -1582.434307, 0.367255, 36.758797
1591.920755, 5744.722102, -1965.973845, 1592.291006, 5700.571741, -1973.758745, 0.370251, 44.831451
1560.000000, 4280.554489, -2832.382637, 1560.637596, 4199.955850, -2846.594351, 0.637596, 81.842003
1560.000000, 4288.984676, -2826.664286, 1560.598661, 4209.741722, -2840.636957, 0.598661, 80.465405
1586.776558, 4269.274837, -2839.035925, 1587.405963, 4188.370272, -2853.301583, 0.629405, 82.152648
1577.100410, 1118.233391, -4138.121405, 1577.536308, 1047.877976, -4150.526963, 0.435898, 71.440761
1560.000000, -201.976077, -4281.406505, 1560.690804, -319.630629, -4302.152177, 0.690804, 119.469563
1560.000000, -194.429368, -4284.046660, 1560.410174, -263.192092, -4296.171383, 0.410174, 69.823500
1572.695152, -190.725252, -4297.080983, 1573.336812, -316.126329, -4319.192576, 0.641659, 127.335591
1572.695152, -190.725252, -4297.080983, 1573.089762, -264.344451, -4310.062034, 0.394610, 74.754893
1605.123801, 1657.143035, -4523.753638, 1605.678639, 1518.744140, -4548.157097, 0.554838, 140.533920
1607.766114, 1741.552799, -4445.438186, 1608.306254, 1663.469627, -4459.206356, 0.540140, 79.287731
1575.026814, 2140.054421, -4481.794378, 1575.867119, 1967.916746, -4512.146895, 0.840305, 174.793176
1593.188913, 2136.253730, -4495.253681, 1593.765883, 2054.402101, -4509.686332, 0.576969, 83.114322
1593.188913, 2185.891243, -4510.958094, 1593.953221, 2032.446606, -4538.014523, 0.764308, 155.811768
1592.431525, 2056.251972, -4157.820184, 1593.094225, 1922.146646, -4181.466572, 0.662700, 136.174117
1592.431525, 2033.898648, -4135.854575, 1593.157181, 1898.084191, -4159.802328, 0.725656, 137.909614
1612.050169, 2023.560095, -4095.626414, 1612.553662, 1933.786959, -4111.455840, 0.503493, 91.158032
1566.073045, 2108.747207, -4417.542072, 1566.621093, 2014.883682, -4434.092744, 0.548047, 95.311521
1574.870319, 2124.350803, -4416.907097, 1575.681629, 1953.405462, -4447.049373, 0.811310, 173.582448
1597.770101, 2192.999877, -4484.376117, 1599.537550, 1947.059934, -4527.741965, 1.767449, 249.733964
1615.378058, 2269.320669, -4478.467536, 1615.859910, 2211.052692, -4488.741753, 0.481852, 59.166855
1606.853920, 2565.237219, -2488.916729, 1607.827808, 2424.996873, -2513.644886, 0.973888, 142.403779
1565.030546, 2156.236239, -3564.097741, 1565.357937, 2121.020106, -3570.307295, 0.327392, 35.759399
1569.748965, 2158.222065, -3565.278693, 1570.076357, 2123.005932, -3571.488247, 0.327392, 35.759399
1602.157543, -2672.566272, -1914.104817, 1602.453675, -2720.551464, -1922.565901, 0.296132, 48.725440
1560.000000, -755.098153, -3866.070983, 1560.349199, -818.421926, -3877.236673, 0.349199, 64.300644
1560.000000, 1807.210182, -4327.772882, 1560.379240, 1746.484496, -4338.480459, 0.379240, 61.662478
1572.742710, 1785.481555, -4319.818724, 1573.347446, 1694.578866, -4335.847320, 0.604736, 92.305009
1588.881967, 1782.879344, -4334.979291, 1589.450301, 1595.939270, -4367.941870, 0.568333, 189.823926
1603.224600, 1771.631782, -4333.939508, 1603.536995, 1721.113685, -4342.847211, 0.312396, 51.297419
1583.432575, 1854.305992, -4363.910281, 1583.663413, 1815.902382, -4370.681874, 0.230838, 38.996047
1569.838209, -1177.070096, -3570.973357, 1570.157367, -1236.756606, -3581.497699, 0.319158, 60.607270
1609.113475, -1169.799017, -3563.511799, 1609.706924, -1284.496735, -3583.736101, 0.593449, 116.467115
1609.113475, -1218.909286, -3534.152456, 1609.684352, -1322.244492, -3552.373241, 0.570877, 104.929319
1605.767005, -563.662571, -4083.605095, 1606.282487, -616.697130, -4092.956519, 0.515482, 53.852703
1560.000000, -575.735027, -4066.663083, 1560.725656, -720.116980, -4092.121517, 0.725656, 146.609277
1586.058397, -564.538803, -4068.710253, 1586.573879, -617.573362, -4078.061677, 0.515482, 53.852703
1560.000000, -1265.662878, -3255.777394, 1560.385248, -1333.203827, -3267.686685, 0.385248, 68.582877
1611.253530, 4748.829918, -1746.088131, 1611.555452, 4702.359590, -1754.282104, 0.301922, 47.187208
1571.683040, 4838.025235, -1757.401365, 1571.967517, 4803.422198, -1763.502814, 0.284477, 35.136844
1564.343797, 4817.017978, -1803.666584, 1565.035316, 4731.488138, -1818.747802, 0.691518, 86.849276
1605.110980, 4746.327166, -1828.098211, 1605.543634, 4685.805999, -1838.769725, 0.432654, 61.454803
1605.110980, 4765.998827, -1858.126994, 1605.994248, 4685.993907, -1872.234020, 0.883268, 81.239125
1620.000000, 4566.108900, -2941.687659, 1620.279709, 4531.100568, -2947.860573, 0.279709, 35.548393
1620.000000, 5214.534200, -2031.051707, 1620.333582, 5179.393872, -2037.247895, 0.333582, 35.682425
1620.000000, 6378.050011, -1435.285507, 1620.367255, 6341.846727, -1441.669123, 0.367255, 36.761778
1620.000000, 6360.665760, -1401.808217, 1620.471879, 6276.256950, -1416.691768, 0.471879, 85.710952
1634.051245, 4763.888198, -2862.522169, 1634.359564, 4730.056730, -2868.487570, 0.308318, 34.353373
1634.051245, 4848.615742, -2451.331227, 1634.754050, 4743.140788, -2469.929307, 0.702805, 107.102074
1634.051245, 4909.147330, -2093.541987, 1634.438598, 4866.547225, -2101.053535, 0.387353, 43.257280
1634.051245, 4978.376863, -2106.431401, 1635.187611, 4833.505002, -2131.976219, 1.136366, 147.106743
1634.051245, 5354.337359, -2070.589293, 1634.384827, 5318.876642, -2076.841974, 0.333582, 36.007756
